image_url,image_path,hate_final,appropriate_final,topic,topic_id,ocr,caption
https://dl.dropboxusercontent.com/scl/fi/2x6hfovaosk0vuohxlfyy/2355738234795455.jpeg?rlkey=zcclzfa6iajd6osb5ob0wumto,2355738234795455.jpeg,hate,inappropriate,"political, individual","Politik, Individu","NJR
+300T = 6,5thn","Visual ini menampilkan karakter kartun beresolusi rendah dengan ekspresi pasrah, disertai teks 'NJIR' dan persamaan '+300T = 6,5thn', mengindikasikan respons terhadap nilai finansial besar terkait waktu."
https://dl.dropboxusercontent.com/scl/fi/0sr4mkaap2jd1xkqdw3sh/1001911225304635.jpeg?rlkey=nnu1ij2llaoa5h69u9t7xurrg,1001911225304635.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,Mahasiswa yang terpaksa beli di minimarket: Dunia ini isinya ngewe doang.,Gambar ini memvisualisasikan tugas akademik pembelian alat kontrasepsi dan respons humoris dari mahasiswa yang mengalaminya.
https://dl.dropboxusercontent.com/scl/fi/b5mfbh8bnaxvut8hrgpxl/559748680202527.jpeg?rlkey=wrso3kr25bjjr4x0jdfxhza0v,559748680202527.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"cowo ketika Lama di kamar mandi..
women ..",Visual ini menyajikan perbedaan aktivitas pria (bernyanyi) dan wanita (mencukur) saat menghabiskan waktu di kamar mandi.
https://dl.dropboxusercontent.com/scl/fi/cajx84xqv1vet39t0fhnc/122130845324527442.jpeg?rlkey=v9wz8rw6zjb721ebdgvdhfrpu,122130845324527442.jpeg,not hate,appropriate,gender,Jenis Kelamin,"Cewek kalau patungan:
30k
30k
30k
30k

Cowok kalau patungan:
35k
15k
5k
0k",Gambar ini secara humoris menyoroti pola kontribusi finansial yang kontras antara wanita dan pria dalam patungan.
https://dl.dropboxusercontent.com/scl/fi/19yhszicd9vs6p3hxqb5h/1020214903602532.jpeg?rlkey=jutvhn6h2hbd4jshuhx5u4bof,1020214903602532.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Introvert
Extrovert
Diluar rumah
Didalam rumah",Visual ini menyajikan kontras humoris antara introvert yang tampak murung di dalam rumah dan ekstrovert yang ceria di luar.
https://dl.dropboxusercontent.com/scl/fi/woj67z36c2bsn5ng19xmd/1156858672765032.jpeg?rlkey=o9b6wdkpezbayqh15m4bgw0sd,1156858672765032.jpeg,not hate,appropriate,"gender, social sub-groups","Jenis Kelamin, Kelompok Sosial","POV : BERANGKAT MANCING
Istri : Kamu melupakan sesuatu ?
Aku : Lupa apa ? Sudah semua kok
Istri:","Gambar menampilkan reaksi seorang istri dengan senyum penuh arti, menyiratkan bahwa suami melupakan 'sesuatu' yang penting sebelum memancing."
https://dl.dropboxusercontent.com/scl/fi/44yp7aq0r23qk44p9cz6a/1003673651897260.jpeg?rlkey=adnz7aoksn6k9iiu86bm2dvh7,1003673651897260.jpeg,hate,inappropriate,"individual, institutions","Individu, Institusi/Perusahaan",RANS ENTERTAINMENT,"Citra surealis dari sebuah binatu menampilkan figur berkepala tikus di depan mesin cuci, dengan logo RANS Entertainment, menyiratkan konten hiburan unik."
https://dl.dropboxusercontent.com/scl/fi/p5ja6no8ubxfld9mwiwk8/574473048053549.jpeg?rlkey=b3hg3vc4jcdacn84gur2ojn10,574473048053549.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,ga balas chat lebih dari 2 jam : SELEB,"Lima individu dengan ekspresi terkejut menunjuk merepresentasikan sindiran humoris terhadap perilaku lambat membalas pesan, diasosiasikan dengan status ""selebriti""."
https://dl.dropboxusercontent.com/scl/fi/d71ukrn6luft3y35pxn7p/122122111652710052.jpeg?rlkey=ydadyv9zk76n7gpunvplk8951,122122111652710052.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"opah... opahkan jamet bisa joget tak
ngerehmehin?
adu lah sama kita orang
*dinding badinding oyy
*dinding badinding
njerr
aowoakwoakwoak
ngerehmehin sihh..",Komik visual ini menggambarkan seorang kakek yang membuktikan kebolehan menarinya setelah diremehkan oleh cucu-cucunya.
https://dl.dropboxusercontent.com/scl/fi/aob9gefgcd7rbrsvpyz58/1122707239595885.jpeg?rlkey=1u3fiyvh6tj6cns4ny3uesl3c,1122707239595885.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"fitnah fitnah
gua ga nunggu apa² woila","Visual senja puitis ini disandingkan dengan teks informal, menciptakan kontras humoris antara refleksi dan penolakan lugas."
https://dl.dropboxusercontent.com/scl/fi/00qul6js7f6d9nz74l79p/1141637234670458.jpeg?rlkey=de243vghp18qy9d5wnnv9fg22,1141637234670458.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,si pelawak : si rusuh : si pendiam :,"Visual ini menggambarkan tiga respons pria terhadap situasi sosial, dengan ilustrasi kuda melambangkan kekuatan laten tiap karakter."
https://dl.dropboxusercontent.com/scl/fi/pofshm0e7r8v4ioc9jq05/694742466790856.jpeg?rlkey=dhw7h18fd3f7lcnlhfst8j2qa,694742466790856.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"But
Butt
(tetapi)
(pantat)","Visual ini menggambarkan bagaimana penambahan satu huruf dapat secara drastis mengubah makna kata dalam bahasa Inggris, membantah klaim sebelumnya."
https://dl.dropboxusercontent.com/scl/fi/rjbon35zrj3w4ldym52jj/122137012142527442.jpeg?rlkey=s4ipb8lxrmujqfz3mzxntfkxr,122137012142527442.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"4 Tahun
Gak Ganti HP
ZZ
SANTAI AJA CUY
1 Hari Gak
Punya Kuota","Visual ini menggambarkan kontras prioritas modern, di mana ketenangan saat tidak mengganti ponsel berbanding terbalik dengan kecemasan akibat ketiadaan kuota internet."
https://dl.dropboxusercontent.com/scl/fi/j7no8tepa8es3qag0du9a/608199411347579.jpeg?rlkey=ufgf6pkt9v8lawwr91tqsc70h,608199411347579.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,WIB : WIT :,"Gambar ini membandingkan ekspresi marah (WIB) dengan kepuasan licik yang tercapai (WIT), mengilustrasikan transisi emosi karakter kartun."
https://dl.dropboxusercontent.com/scl/fi/3w2zbbpgsnxmf9g7exlhi/3080503402102071.jpeg?rlkey=6kcjy7seggsr5h0rnk4ckvd96,3080503402102071.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Sulat kabal lama
Batle lama
Bales chat pun lama","Visual ini menampilkan karakter kartun yang mengekspresikan frustrasi mendalam terhadap segala bentuk keterlambatan, terutama dalam respons komunikasi."
https://dl.dropboxusercontent.com/scl/fi/rsfcppihhvfnndoinqtt6/1256158389565746.jpeg?rlkey=wu0kmmhq5zelfe37nrntlumv0,1256158389565746.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"Kitab Sakral
Batak Israel
Batak Toba","Gambar ini menampilkan Batak Israel dengan gulungan Taurat dan Batak Toba dengan kitab tradisionalnya, merepresentasikan warisan spiritual yang berbeda."
https://dl.dropboxusercontent.com/scl/fi/2tgcw6pcymi64a1cs2ifi/1091030635541567.jpeg?rlkey=imdvi5xcnz5z2o1kpab4ug63p,1091030635541567.jpeg,hate,inappropriate,individual,Individu,"POV: lu orang pindahan, dan
ini tetangga baru lo","Meme ini menggambarkan POV reaksi seseorang terhadap keragaman tak terduga tetangga baru, memicu humor situasi."
https://dl.dropboxusercontent.com/scl/fi/orbc09klbnmv0khlst7b8/7706491129414169.jpeg?rlkey=h9qfdepp6h4obhq4kdh9b1bvg,7706491129414169.jpeg,hate,inappropriate,individual,Individu,"Joy A Togatorop @joannntrop 13j Alm dr Mun'im Idris pernah bilang kalo dubur Noordin M Top itu bentuknya corong. Indikasinya, ada aktivitas seksual mencurigakan yg bikin bentuk duburnya Noordin berubah. Saa @aarummanis 16 Apr tell me a shocking fact",Visual ini menampilkan interaksi tweet berisi pertanyaan 'fakta mengejutkan' yang dijawab dengan klaim kontroversial tentang anatomi dan implikasi seksual Noordin M Top.
https://dl.dropboxusercontent.com/scl/fi/epnu1jrn6ndz7k6yjsqfb/1049783387182618.jpeg?rlkey=54xuo3m2z8iq0701l0e2t2u5q,1049783387182618.jpeg,hate,inappropriate,"institutions, political, individual","Institusi/Perusahaan, Politik, Individu","PT Antam Palsukan
109 Ton Emas yang
Senilai 185 Triliun, 6
Petingginya dh Jadi
Tersangka.","Gambar ini mendeskripsikan dugaan skandal pemalsuan emas PT Antam senilai Rp185 triliun oleh 6 petinggi, dengan topeng tikus melambangkan korupsi."
https://dl.dropboxusercontent.com/scl/fi/2ob7scyudiqc66w9yulqp/715830297768227.jpeg?rlkey=aahj8ruetic9j5qn96xdr26du,715830297768227.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"WIH LAMARAN GW
DITERIMA, LANGSUNG
DISURUH INTERVIEW
GAK TUH

KAMU SPONGEBOB YA,
LEWAT SINI DEK

LANGSUNG GAS
AJA, GAK PAKE LAMA","Visual ini menyajikan SpongeBob yang antusias wawancara kerja, namun terjebak dalam skenario penipuan berbahaya."
https://dl.dropboxusercontent.com/scl/fi/6h6oiyzymly7d201bb6ub/503897909195303.jpeg?rlkey=o4ef7qf73b45uiqvpi3fecdot,503897909195303.jpeg,hate,inappropriate,gender,Jenis Kelamin,"CONFESS ALRYZHA
110
110
36
23
Indaah
Kok cowok aku ngak betah ya,
padahal udah 3x seminggu..tetap
aja dia pergi ninggalin aku","Sebuah unggahan media sosial menampilkan papan humoris tentang faktor kenyamanan pria, dilengkapi komentar ironis netizen mengenai perpisahan hubungan meski ada interaksi intim."
https://dl.dropboxusercontent.com/scl/fi/83sc6qitwv324dthigav0/1555646419172370.jpeg?rlkey=rk7z6xg017mvfn4iebyjlfsq5,1555646419172370.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,Anda + 129 273 komentar 8 kali dibagikan Haha Komentar Kirim Bagikan Tegar Bhuana kalo anda ga ada duit ya kerja bukan cari yg bisa nerima gitu aja... saya aja pelajar sekolah liat beginian ketawa,Unggahan media sosial mengenai kriteria istri dan anggaran dapur Rp30k/minggu memicu kritik atas ekspektasi finansial yang tidak realistis.
https://dl.dropboxusercontent.com/scl/fi/fssezbvnoeuerpv6cc9f6/122137084658490483.jpeg?rlkey=88lzqngja6obkii8eypyfdvb3,122137084658490483.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"mas dontol gak takut disunat?
e e engga dog
Gw i'm fine
yaudah kita mulai ya
mau nanya, dokter belajar
nyunat dari mana?
dari yutub","Menggambarkan kepanikan pasien yang mengetahui dokternya belajar prosedur sirkumsisi dari YouTube, memicu pelariannya."
https://dl.dropboxusercontent.com/scl/fi/l02zrbjjxutiqxu9pz6f0/990509066444851.jpeg?rlkey=uq3wd8gca2vhxqwidirr50ryc,990509066444851.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,ortunya : anaknya : via ICAK.COM,"Gambar ini secara humoris menyajikan perbandingan antara ""orang tua"" (kucing & domba) dengan ""anak"" kucing berbulu keriting, menyoroti kemiripan tekstur bulu."
https://dl.dropboxusercontent.com/scl/fi/b37he9lry5rda31jqazq1/1257041213095666.jpeg?rlkey=koodoeca36d45b3mn5881cbtw,1257041213095666.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Eve Rozehern
Kontributor populer
Reaksi jujur salmonella
16 j
Suka
Balas
6
Poing Up
Eve Rozehern
tinggal berak apa susahnya.
15 j
Suka
Balas
4",Gambar menampilkan pria tertawa dengan komentar daring yang menyiratkan humor gelap terkait gejala salmonella dan kondisi pencernaan.
https://dl.dropboxusercontent.com/scl/fi/iklxhxmjueekq3sy28fxi/969056875256737.jpeg?rlkey=jp45xkwl84eqr2fsqls2c536c,969056875256737.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"September: Man Utd 0-3 Spurs
October: Spurs 2-1 Man City
November: Man City 0-4 Spurs
December: Spurs 4-3 Man Utd","Visual ini secara humoris menggambarkan persaingan klub Manchester yang dikalahkan Tottenham Hotspur, didukung oleh daftar hasil pertandingan hipotetis."
https://dl.dropboxusercontent.com/scl/fi/34lcdd88ckk0enfwacjuh/122183708030148097.jpeg?rlkey=bqqt26ops6ylhui9r4mhhj9mt,122183708030148097.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"YANG DIRASAIN COWOK PAS
BANGUN TIDUR.","Gambar ini menggambarkan sensasi ketidaknyamanan khas yang dialami pria saat bangun tidur, diilustrasikan melalui karakter Squidward."
https://dl.dropboxusercontent.com/scl/fi/o4hde8nd7we4bge35ibru/982411573972490.jpeg?rlkey=us5nc9ldqbf7xu6qy4vus339z,982411573972490.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Tahun ini gw ikut kurban, Pet!
Bukannya lu vegan, Bob?
@JauharYashiki
Emang vegan gk boleh ikut kurban?
Boleh aja sii, btw lu mau kurban apaan? Kurban perasaan?
WELADALAH
Vegan ndlogok","Komik ini secara humoris menggambarkan upaya seorang vegan untuk berpartisipasi dalam ritual kurban dengan objek non-hewan, menyoroti perbedaan interpretasi."
https://dl.dropboxusercontent.com/scl/fi/ldy0ch0b0gx2knq5adc1a/992113612723961.jpeg?rlkey=j6erkz6h6u8ud5f8x1eij894m,992113612723961.jpeg,hate,inappropriate,"individual, political","Individu, Politik",NUNGGUIN JAN ETHES MODAR BIAR GW BISA BIKININ MEMENYA,"Seorang individu yang tampak merenung di depan laptop, dengan teks menyiratkan penantian morbid terhadap kematian tokoh demi konten meme."
https://dl.dropboxusercontent.com/scl/fi/ma5xd5f62qb9sgrsjwu15/709308638350659.jpeg?rlkey=foxrdh493bg6daffg9ty7utey,709308638350659.jpeg,hate,inappropriate,"social sub-groups, gender","Kelompok Sosial, Jenis Kelamin","- Cewek duduk/bersandar dikendaraan mewah
- Cowok dengan penampilan biasa saja datang dan ngajak kenalan
- Cewek memaki dan merendahkan cowok itu
- Cowok masuk ke dalam kendaraan.
- Cewek tiba tiba mengajak kenalan dan minta maaf
- Cowok menolak dan mengejek si Cewek
ABSOLUTE
CINEMA","Visual ini menyajikan narasi drama sosial tak terduga yang secara visual dikomentari sebagai 'Absolute Cinema', diperkuat oleh tokoh perfilman."
https://dl.dropboxusercontent.com/scl/fi/uzn0d2svzsftpxp5x5k24/1146274200873428.jpeg?rlkey=frtwjsx4fspvi277vdfk2suux,1146274200873428.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Mau berangkat kerja, malah dapet
puding coklat dari truk ayam","Visual ini menampilkan pengendara motor dengan visor terkontaminasi oleh zat cair kecoklatan, diduga berasal dari truk pengangkut ayam saat perjalanan."
https://dl.dropboxusercontent.com/scl/fi/1enazx6mz316b15d98i81/943326671163091.jpeg?rlkey=jiz51q8uufp1d41vsx7gwcy41,943326671163091.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Bu Slamet
Rp. 9.000,-","Visual ini menampilkan porsi Nasi Campur Daging seharga Rp9.000,- dan reaksi pembeli yang seolah merasa bersalah atas harga yang sangat murah."
https://dl.dropboxusercontent.com/scl/fi/rotcszmnztpor8j8iwnl8/781385160695669.jpeg?rlkey=4qflfga4t92uhuu4g9ro39odv,781385160695669.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"*keponakan gw
umur 2 tahun
*gw yg udah nyiapin
makanan balita
*Benda random
yg ada di lantai
@bikinlapertranstv","Visual ini menampilkan ironi seorang balita yang memilih memakan benda dari lantai, mengabaikan makanan yang telah disiapkan pengasuhnya."
https://dl.dropboxusercontent.com/scl/fi/2wswrs4hwzck8tj9q7gqs/122125857824794975.jpeg?rlkey=qzzznobk5z4ccqwux14jeiozj,122125857824794975.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"Warna bibir adalah
Warna kepala

ORANG YANG GAK TAU:
ORANG YANG TAU:","Visual ini menggambarkan kontras ekspresi Shrek terhadap pernyataan sederhana ""Warna bibir adalah Warna kepala"" antara yang paham dan tidak."
https://dl.dropboxusercontent.com/scl/fi/3iinyun7nhsnxt8c6gixi/607605874468916.jpeg?rlkey=fh28u5vv6608d4wq9dwk8lp62,607605874468916.jpeg,not hate,inappropriate,gender,Jenis Kelamin,Buaya putih Sungai Musi :,"Konten visual ini memperlihatkan seorang pria di bawah permukaan air yang jernih, dengan judul ""Buaya putih Sungai Musi"" yang bersifat parodi."
https://dl.dropboxusercontent.com/scl/fi/u7gyhdlfowrv2gpokr4xd/2737703356429626.jpeg?rlkey=p5mj0gh9hw2lf3qupjw04jv3o,2737703356429626.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Ketika Kernet Bus
Jadi Pilot","Visual humoris ini menggambarkan tangan keluar dari pesawat, merefleksikan judulnya 'Ketika Kernet Bus Jadi Pilot' sebagai satire terhadap profesionalisme."
https://dl.dropboxusercontent.com/scl/fi/ms0p2nys8zjtcgrazqkno/2326102717730099.jpeg?rlkey=fkln4ti3lw9jkb0kuqsx1or5x,2326102717730099.jpeg,hate,inappropriate,"national origin, religion","Suku/Etnis/Ras, Agama","""JAWA DOANG","Meme ini menampilkan karakter kartun yang mengekspresikan kritik terhadap klaim ""hijab anti budaya Nusantara"" dengan sanggahan ""Jawa Doang"", menyiratkan perspektif sempit."
https://dl.dropboxusercontent.com/scl/fi/lemkquq1gsf2ifgh59ai6/923766813119077.jpeg?rlkey=4nrnrw9c7dsiuuw80bgnwzo9d,923766813119077.jpeg,not hate,appropriate,institutions,Institusi/Perusahaan,Semoga kedepannya bungkus beras ini bisa ganti Font agar tidak salah baca.,Postingan Facebook menampilkan kemasan beras 'Taj Mahal' dan kritik atas fontnya yang berpotensi memicu kesalahpahaman visual.
https://dl.dropboxusercontent.com/scl/fi/mun2z7yr8f21gl2436ukc/1012961894349537.jpeg?rlkey=60lb7a1oa7v7ofoe4cboojlvi,1012961894349537.jpeg,not hate,appropriate,gender,Jenis Kelamin,"Beli sempak baru
30k setaun sekali
ExeKetiga
Isi pulsa
100k tiap bulan",Gambar ini menyajikan kontras ekspresi Spongebob yang menyoroti prioritas pengeluaran antara kebutuhan dasar dan biaya komunikasi digital bulanan.
https://dl.dropboxusercontent.com/scl/fi/3ozog3nsie7srt549u91u/122174382602220447.jpeg?rlkey=mzte2r7b1a5cs64s0bf9b7t7k,122174382602220447.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Johan Anj,Konten visual ini menampilkan ekspresi tertekan seseorang yang dihadapkan pada pertanyaan tentang status pekerjaannya sebagai pengangguran.
https://dl.dropboxusercontent.com/scl/fi/cwylx42wsigj2w8og4z0u/987428846585612.jpeg?rlkey=x4x74l1ixtzdhgh5fbib5oerd,987428846585612.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"timbangane
nganggur","Timbangan dacing berisi buah anggur dan beban 1kg, dengan teks yang menyiratkan plesetan kata 'nganggur' (idle) dan 'anggur' (grape)."
https://dl.dropboxusercontent.com/scl/fi/omu7hzoc84d4m85zt0xfh/749256144245144.jpeg?rlkey=v25xu4uy2b56n6y21mkt0h4wv,749256144245144.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"1 mangkuk seblak
ga minat
4 piring mie ayam","Kontras visual ini menampilkan preferensi seekor kucing terhadap empat piring mie ayam dibandingkan satu mangkuk seblak, disertai ekspresi minat dan tidak minat."
https://dl.dropboxusercontent.com/scl/fi/66ymxadsllvw17941s8fy/1197398718024987.jpeg?rlkey=p5si62jtpq9vuawodrgk3rof9,1197398718024987.jpeg,hate,inappropriate,individual,Individu,"""Hisashi Ouchi:","Gambar ini menampilkan model tubuh tiruan di ranjang dengan kepala anime, menyiratkan perumpamaan kondisi Hisashi Ouchi pasca paparan radiasi."
https://dl.dropboxusercontent.com/scl/fi/n8r1qjb2xjvptpaww6b2w/778058294361689.jpeg?rlkey=eiywbnmhmffpqh34yix8f9idy,778058294361689.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Lohh.. kok belum makaan
Makan dongg tar kamu sakitttt
20:13",Visual ini menampilkan seorang anak dengan pesan perhatian tentang pentingnya konsumsi makanan demi kesehatannya.
https://dl.dropboxusercontent.com/scl/fi/y3k1f1o7y5pbr0na1uiii/1810017372864118.jpeg?rlkey=p92c54olvg1d63pzmwhdvegqv,1810017372864118.jpeg,hate,inappropriate,gender,Jenis Kelamin,"transgender mfs be like
""KLITORIS GW KEJEPIT RESLETING""
SAUDARAKU DALAM NAMA KRISTUS
ITU MICRO PEPIS ANDA
Depot Jamu Obat Kuat & Obat Pembesar Alat Vital
Grosir Obat Perangsang TANGERANG SELATAN
0852-1311-9804",Visual ini memuat ilustrasi grotesk dan teks eksplisit yang menyampaikan pesan transfobik serta body shaming yang merendahkan.
https://dl.dropboxusercontent.com/scl/fi/v5mrfvefd3qqmr0zpx131/1382922456233331.jpeg?rlkey=2eo4t2w3knnt8fo2j0zuvd69w,1382922456233331.jpeg,not hate,appropriate,gender,Jenis Kelamin,"Cewek : 2 Tahun Persahabatan
1375 Foto
Cowok : 11 Tahun Persahabatan
FB OKAN REZAA
2 Foto (Itupun Ibu Yang Nyuruh Berfoto)","Visual ini menampilkan kontras kebiasaan berfoto antara persahabatan wanita dan pria, menyoroti perbedaan signifikan dalam dokumentasi momen."
https://dl.dropboxusercontent.com/scl/fi/syo8xel8vj66xy8htg76p/914475387381553.jpeg?rlkey=ha25lqz7g78r11ek6d2jnlcdx,914475387381553.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"KOMPAS TV
KOMPAS PAGI
KEBAKARAN KANDANG AYAM, 40.000 EKOR LUDES
RESERVATION
HEAVENLY EXPRESS
RESERVATION","Konten visual ini menggambarkan insiden tragis kebakaran kandang ayam dengan 40.000 ekor ludes, disajikan satir melalui Tom mencatat 'reservasi' ke surga."
https://dl.dropboxusercontent.com/scl/fi/l1bb3vkgib0q7u3r02lqf/122178578222193487.jpeg?rlkey=tarfljaws2fw36jdnser7v5jj,122178578222193487.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Me when
miskin
fanatik
start yapping","Visual ini menampilkan seorang pria menutup telinga, menyiratkan upaya mengabaikan ujaran ""miskin fanatik"" yang dianggap mengganggu."
